Latitude,Longitude,State,Region,Area with GCF > 30%,Area with GCF > 35%,Area with GCF > 40%,Area (km^2)
43.270100,-73.469700,New York,Northeast US,261.14,133.41,15.44,390.651951577
43.444100,-73.895800,New York,Northeast US,214.33,177.35,130.75,391.654571572
43.115500,-73.589400,New York,Northeast US,135.13,60.61,3.13,389.716155397
43.202400,-73.801500,New York,Northeast US,137.72,101.43,36.65,390.168334277
43.288700,-74.014500,New York,Northeast US,301.97,256.21,204.16,390.730456238
43.133400,-74.132300,New York,Northeast US,213.24,178.69,134.77,389.694047591
43.530300,-74.110300,New York,Northeast US,113.75,113.37,61.55,392.251967706
43.374500,-74.228400,New York,Northeast US,102.74,67.66,40.96,391.250511498
43.544500,-74.658700,New York,Northeast US,0.6,0.6,0.6,392.170793707
43.218700,-74.345600,New York,Northeast US,130.46,116.23,99.75,390.238094465
43.303600,-74.559800,New York,Northeast US,134.71,133.05,117,390.890901154
43.387900,-74.774900,New York,Northeast US,153.47,151.87,142.8,391.335186047
43.471700,-74.990800,New York,Northeast US,380.79,377.68,225.66,391.754698438
43.314700,-75.105400,New York,Northeast US,382.37,376.87,124.82,390.818215127
43.397500,-75.321600,New York,Northeast US,337.7,322.55,202.49,391.333101049
43.479800,-75.538700,New York,Northeast US,390.4,390.4,390.25,391.974016730
43.403400,-75.868600,New York,Northeast US,390.02,390.02,213.49,391.393414711
43.484100,-76.086800,New York,Northeast US,389.64,389.64,389.64,391.886640042
43.564400,-76.305800,New York,Northeast US,74.45,74.45,74.45,122.730571647
43.490400,-73.014700,Vermont,Northeast US,152.45,145.42,91.42,391.859063034
43.579100,-73.227500,Vermont,Northeast US,124.91,79.28,46.55,392.450717755
43.128600,-116.293300,Idaho,West,6.28,0,0,584.963741650
42.402400,-117.291000,Oregon,West,80.16,80.16,80.16,385.393629231
42.529900,-116.594400,Idaho,West,47.51,47.16,43.21,386.200152688
42.268700,-117.983400,Oregon,West,68.39,32.29,6.68,384.531100486
42.780200,-118.170300,Oregon,West,13.22,0,0,483.525791019
42.916000,-117.470100,Oregon,West,109.84,70.04,26.79,388.518321870
43.045700,-116.765500,Idaho,West,144.85,125.99,79.29,389.177408598
43.293200,-118.361900,Oregon,West,253.52,186.74,44.78,390.721558608
42.227800,-116.251300,Idaho,West,340.25,340.25,188.36,384.330366813
42.187000,-116.482700,Idaho,West,56.19,55.86,55.24,384.087034310
42.145700,-116.713600,Idaho,West,136.3,131.94,19.79,383.804952897
42.783700,-116.182500,Idaho,West,111.81,10.43,6.49,387.655246396
42.611600,-116.127700,Idaho,West,95.03,90.93,51.65,386.610836566
42.439600,-116.073400,Idaho,West,279.82,279.82,279.61,385.663008429
42.743000,-116.416900,Idaho,West,255.49,219.46,152.02,387.435058381
42.701700,-116.651000,Idaho,West,234.06,211.77,120.16,387.257408271
42.659600,-116.884500,Idaho,West,104.56,58.59,37.14,386.919791753
42.571100,-116.361300,Idaho,West,365.28,365.28,365.28,386.392714442
42.488100,-116.827100,Idaho,West,89.33,46.54,4.28,385.880802343
42.399300,-116.306100,Idaho,West,173.34,173.34,172.78,385.323772900
42.358400,-116.538300,Idaho,West,49.2,48.76,17.09,385.088169633
42.316800,-116.770100,Idaho,West,13.55,8.14,3.14,482.629365313
42.616800,-117.117600,Oregon,West,221,39.81,0.41,386.641693066
42.573400,-117.350200,Oregon,West,229.49,208.33,128.59,386.379880584
42.529300,-117.582400,Oregon,West,289.76,199.46,117.13,386.064892577
42.445600,-117.059300,Oregon,West,38.59,25.39,0.5,480.091671214
42.358500,-117.522300,Oregon,West,363.43,363.43,363.43,385.269543122
42.231500,-117.232300,Oregon,West,41.6,41.6,41.6,482.256484662
42.187800,-117.462700,Oregon,West,86.49,86.49,86.49,384.127965892
42.484500,-117.814000,Oregon,West,5.03,4.02,1.72,385.890972717
42.439000,-118.045200,Oregon,West,55,20.18,5.83,385.578956669
42.392900,-118.275800,Oregon,West,174.75,60.7,9.22,385.282656393
42.313900,-117.753100,Oregon,West,345.26,344.49,312.53,384.934922641
42.222800,-118.213200,Oregon,West,57.06,29.06,3.25,384.263391203
42.143500,-117.692600,Oregon,West,282.88,225.11,152.83,383.777553161
42.346100,-118.506000,Oregon,West,217.34,109.89,90.99,385.156592615
42.176200,-118.442400,Oregon,West,172.12,138.88,74.05,383.995330259
42.516100,-118.570000,Oregon,West,0,0,0,386.021359896
42.997200,-117.999900,Oregon,West,7.55,0.71,0,487.417618086
42.904100,-118.466900,Oregon,West,10.93,10.55,9.26,486.890721888
42.826100,-117.937400,Oregon,West,92.83,7.25,0,387.928496493
42.733500,-118.402700,Oregon,West,1.87,1.87,1.69,387.426971064
42.655200,-117.875500,Oregon,West,26.66,3.26,0,386.885652424
42.609500,-118.107500,Oregon,West,20.94,0.29,0,386.637904735
42.563100,-118.339000,Oregon,West,0,0,0,386.264357492
43.131700,-117.295500,Oregon,West,191.48,143.82,25.41,389.792755946
43.087600,-117.530800,Oregon,West,67.3,27.41,6.52,389.504129344
43.042700,-117.765600,Oregon,West,7.81,0,0,389.231126284
42.959900,-117.235700,Oregon,West,333.35,222.12,79.59,388.709532806
42.871400,-117.704000,Oregon,West,2.7,0,0,388.238316305
42.788300,-117.176400,Oregon,West,343.62,326.82,115.09,387.747697506
42.744600,-117.409900,Oregon,West,104.77,50.96,24.84,387.443729752
42.700200,-117.642900,Oregon,West,21.26,0.09,0,387.185411735
43.260000,-116.586700,Idaho,West,120.61,92.34,57.69,489.401616010
43.217900,-116.823400,Idaho,West,247.37,156.47,119.14,390.218936855
43.175200,-117.059700,Oregon,West,189.95,78.21,43.1,390.099134479
43.087500,-116.529600,Idaho,West,47.79,8.42,6.37,389.498257656
43.003100,-117.000800,Oregon,West,318.64,73.32,12.07,388.971807045
42.915200,-116.473100,Idaho,West,73.43,39,11.98,388.499767396
42.873600,-116.708000,Idaho,West,47.95,22.73,12.88,388.145136306
42.831300,-116.942400,Idaho,West,215.14,88.04,44.58,387.884591325
42.956100,-116.237700,Idaho,West,102.59,1.44,0.18,388.746767265
43.259300,-117.592000,Oregon,West,17.7,17.7,17.7,390.457837269
43.214200,-117.827700,Oregon,West,18.83,7.05,0.2,390.193308129
43.168500,-118.062800,Oregon,West,199.48,148.35,108.22,389.945820070
43.122000,-118.297500,Oregon,West,192.4,160.8,54.34,485.637853793
43.245800,-118.596900,Oregon,West,289.4,50.42,13.2,390.438301762
43.074900,-118.531600,Oregon,West,49.2,22.72,10.41,389.472166213
44.353800,-106.558200,Wyoming,Plains,322.02,290.4,41.55,397.077977159
42.765400,-106.183100,Wyoming,Plains,294.34,294.34,294.34,387.540717533
43.870600,-105.030200,Wyoming,Plains,391.7,391.7,391.7,394.187401033
43.795400,-107.005300,Wyoming,Plains,276.93,273.67,250.22,393.785832811
42.236600,-106.143500,Wyoming,Plains,383.17,383.17,383.17,384.351656469
41.929600,-104.702100,Wyoming,Plains,375.15,375.15,375.15,382.579132730
41.910600,-105.410200,Wyoming,Plains,327.5,327.44,327.23,382.492104309
41.885200,-106.117600,Wyoming,Plains,261.94,261.94,261.94,382.283545894
42.165500,-107.566900,Wyoming,Plains,376.32,376.32,376.32,384.004262276
42.204300,-106.855800,Wyoming,Plains,234.1,233.13,230.97,384.238281720
42.262300,-105.430200,Wyoming,Plains,55.47,55.44,55.26,384.548855651
42.452000,-104.962500,Wyoming,Plains,350.67,348.36,333.27,385.592071947
42.805200,-104.979000,Wyoming,Plains,386.29,386.29,386.29,387.835269209
42.783500,-105.701800,Wyoming,Plains,357.71,357.71,357.71,387.749517318
42.732600,-106.904300,Wyoming,Plains,383.6,383.6,383.6,387.266066789
42.693200,-107.624300,Wyoming,Plains,380.78,380.78,380.78,387.176745595
43.222900,-107.683200,Wyoming,Plains,387.75,211.4,104.42,390.290992907
43.263000,-106.954200,Wyoming,Plains,386.13,386.13,386.13,390.564064865
43.285900,-106.467400,Wyoming,Plains,282.51,282.51,282.51,390.605827468
43.314800,-105.736300,Wyoming,Plains,389.6,389.6,389.6,390.775429355
43.336800,-105.004300,Wyoming,Plains,84.64,84.64,84.64,391.034134578
43.848100,-105.771700,Wyoming,Plains,386.94,386.94,386.94,394.063513752
43.818800,-106.512200,Wyoming,Plains,392.46,386.6,338.01,393.814983734
43.754700,-107.743700,Wyoming,Plains,9.31,0.2,0,393.476329263
44.110300,-107.784800,Wyoming,Plains,0,0,0,395.624795142
44.138600,-107.288500,Wyoming,Plains,0.11,0,0,395.819669244
44.383600,-105.808000,Wyoming,Plains,307.41,307.41,307.41,397.273156270
44.406400,-105.056900,Wyoming,Plains,395.75,395.75,395.75,397.374937074
42.110300,-104.472000,Wyoming,Plains,354.42,354.42,354.42,383.585993335
42.105400,-104.709100,Wyoming,Plains,370.43,370.43,370.43,383.513045657
42.099800,-104.946200,Wyoming,Plains,295.3,295.3,295.3,383.569746209
41.934400,-104.465900,Wyoming,Plains,381.81,381.81,381.81,382.655031656
41.924000,-104.938200,Wyoming,Plains,376.7,376.7,376.7,382.552936007
42.093400,-105.183200,Wyoming,Plains,363.51,363.51,363.51,383.530477974
42.086400,-105.420200,Wyoming,Plains,295.32,294.96,294.96,383.539438516
42.078500,-105.657000,Wyoming,Plains,348.09,348.09,348.09,383.350339421
41.917700,-105.174200,Wyoming,Plains,357.53,357.53,357.53,382.406525927
41.902900,-105.646100,Wyoming,Plains,374.34,374.34,374.34,382.294550871
41.894400,-105.881900,Wyoming,Plains,349.2,349.2,349.2,382.226879578
41.875300,-106.353200,Wyoming,Plains,378.68,378.68,378.68,382.244213008
41.864700,-106.588700,Wyoming,Plains,323.42,323.42,323.42,382.120211559
41.853300,-106.824100,Wyoming,Plains,377.79,377.79,377.79,382.033196831
41.841300,-107.059300,Wyoming,Plains,353.29,353.29,353.29,381.969304857
41.828500,-107.294400,Wyoming,Plains,145.15,145.15,145.15,381.923877511
41.815000,-107.529300,Wyoming,Plains,262.87,262.87,262.87,381.869633170
41.800700,-107.764200,Wyoming,Plains,380.7,380.7,380.7,381.741928898
42.354900,-107.348000,Wyoming,Plains,331.08,330.69,329.66,385.154129387
42.341200,-107.585900,Wyoming,Plains,165.8,165.8,165.8,385.025241604
42.326700,-107.823600,Wyoming,Plains,226.45,226.45,224.61,384.839899196
42.179200,-107.330000,Wyoming,Plains,364.82,360.32,343.54,384.030005282
42.151200,-107.803600,Wyoming,Plains,382.84,382.84,382.84,383.891402825
42.003700,-107.312100,Wyoming,Plains,309.73,309.73,309.73,382.892759386
41.990100,-107.548000,Wyoming,Plains,275.03,275.03,275.03,382.837855393
41.975800,-107.783800,Wyoming,Plains,381.89,381.89,381.89,382.922901533
42.391700,-106.633500,Wyoming,Plains,373.64,373.64,373.64,385.341283866
42.380200,-106.871800,Wyoming,Plains,196.28,195.98,194.24,385.353639228
42.367900,-107.110000,Wyoming,Plains,357.86,357.86,357.8,385.194576957
42.215800,-106.618500,Wyoming,Plains,334.81,334.72,334.27,384.315018193
42.192100,-107.093000,Wyoming,Plains,316.69,316.69,316.69,384.064229986
42.040100,-106.603500,Wyoming,Plains,353.11,352.6,347.16,383.101780416
42.028700,-106.839800,Wyoming,Plains,372.84,366.42,353.13,383.178362092
42.016600,-107.076100,Wyoming,Plains,366.39,366.39,366.39,383.015833818
42.422000,-105.918000,Wyoming,Plains,198.82,198.82,198.82,385.513637546
42.412600,-106.156600,Wyoming,Plains,382.86,382.86,382.86,385.387855975
42.402500,-106.395100,Wyoming,Plains,366.24,366.24,366.24,385.249609350
42.245900,-105.905800,Wyoming,Plains,374.19,374.19,374.19,384.508195082
42.226600,-106.381000,Wyoming,Plains,372.12,372.12,372.12,384.322232773
42.070000,-105.893800,Wyoming,Plains,382.29,382.29,382.29,383.463348726
42.060800,-106.130500,Wyoming,Plains,378.26,378.26,378.26,383.418859897
42.050800,-106.367100,Wyoming,Plains,347.78,347.78,347.78,383.306732659
42.445600,-105.201400,Wyoming,Plains,368.1,368.1,368.1,385.664284149
42.438500,-105.440400,Wyoming,Plains,217.05,217.05,217.05,385.649571132
42.430600,-105.679200,Wyoming,Plains,148.15,148.15,148.15,385.568403948
42.269400,-105.192300,Wyoming,Plains,362.46,362.46,362.46,384.563959607
42.254400,-105.668100,Wyoming,Plains,228.47,228.47,228.47,384.573631896
42.634200,-104.730600,Wyoming,Plains,379.47,379.47,379.47,386.809879461
42.628500,-104.970700,Wyoming,Plains,378.71,378.71,378.71,386.756205920
42.457700,-104.723400,Wyoming,Plains,368.35,368.35,367.82,385.723588094
42.281400,-104.716200,Wyoming,Plains,300.99,297.11,233.94,384.624000591
42.275800,-104.954300,Wyoming,Plains,378.4,377.09,352.25,384.572505529
42.639200,-104.490500,Wyoming,Plains,359.72,359.72,359.72,386.878158027
42.462600,-104.484300,Wyoming,Plains,381.89,381.89,381.89,385.792272816
42.286300,-104.478100,Wyoming,Plains,345.65,345.65,345.5,384.587786978
42.993000,-104.503100,Wyoming,Plains,386.33,386.33,386.33,388.898277797
42.816000,-104.496800,Wyoming,Plains,329.27,329.27,329.27,387.838581269
42.988000,-104.745200,Wyoming,Plains,386.44,386.44,386.44,388.834498692
42.982200,-104.987300,Wyoming,Plains,387.85,387.85,387.85,388.976018769
42.975700,-105.229400,Wyoming,Plains,387.65,387.65,387.65,388.866586420
42.811000,-104.737900,Wyoming,Plains,385.17,385.17,385.17,387.883979276
42.798700,-105.220000,Wyoming,Plains,370.72,370.72,370.72,387.723297330
42.622100,-105.210700,Wyoming,Plains,384.4,384.4,384.4,386.647013873
42.968400,-105.471300,Wyoming,Plains,387.69,387.69,387.69,388.778310598
42.960400,-105.713200,Wyoming,Plains,386.79,386.79,386.79,388.815370305
42.951600,-105.954900,Wyoming,Plains,375.55,375.55,375.55,388.760460290
42.791500,-105.460900,Wyoming,Plains,293.25,293.25,293.25,387.711232803
42.614900,-105.450600,Wyoming,Plains,355.93,355.93,342.2,386.554838685
42.606900,-105.690400,Wyoming,Plains,317.8,317.8,317.8,386.557580816
42.942100,-106.196600,Wyoming,Plains,350.71,350.71,350.71,388.612906960
42.931900,-106.438100,Wyoming,Plains,243.34,243.34,243.34,388.514730655
42.774800,-105.942500,Wyoming,Plains,303.83,303.8,303.74,387.494373975
42.755200,-106.423700,Wyoming,Plains,66.15,64.62,56.3,387.629695251
42.598300,-105.930200,Wyoming,Plains,129.59,129.59,129.59,386.491174815
42.588900,-106.169800,Wyoming,Plains,231.83,231.83,231.83,386.486158601
42.578700,-106.409300,Wyoming,Plains,337.39,334.09,296.43,386.462441533
42.920900,-106.679500,Wyoming,Plains,386.54,386.54,386.54,388.412600499
42.909100,-106.920800,Wyoming,Plains,381.75,381.75,381.75,388.428641009
42.896700,-107.162000,Wyoming,Plains,386.96,386.96,386.96,388.378084334
42.744300,-106.664100,Wyoming,Plains,375.52,375.52,375.52,387.358784384
42.720200,-107.144500,Wyoming,Plains,367.22,367.22,367.22,387.410634316
42.567900,-106.648700,Wyoming,Plains,362.34,362.34,362.34,386.452709353
42.556300,-106.888000,Wyoming,Plains,212.76,212.76,212.76,386.360345090
42.543900,-107.127200,Wyoming,Plains,255.47,255.41,255.26,386.304212863
42.883500,-107.403000,Wyoming,Plains,368.45,368.45,368.45,388.281021284
42.869500,-107.643800,Wyoming,Plains,385.57,385.57,385.57,388.165186951
42.854800,-107.884500,Wyoming,Plains,386.66,386.66,382.85,388.177153031
42.707000,-107.384500,Wyoming,Plains,368.43,368.43,368.43,387.185191366
42.678500,-107.864000,Wyoming,Plains,379.07,379.07,379.07,387.075947534
42.530900,-107.366200,Wyoming,Plains,319.59,319.56,319.47,386.086421440
42.517000,-107.605000,Wyoming,Plains,346.02,346.02,343.96,386.067751339
42.502500,-107.843700,Wyoming,Plains,333.38,333.38,333.38,385.956690478
43.414100,-107.459300,Wyoming,Plains,290.03,183.82,144.4,391.334395470
43.399900,-107.703200,Wyoming,Plains,347.91,115.23,65.25,391.436638452
43.237000,-107.440400,Wyoming,Plains,370.61,179.08,104.95,390.387179281
43.208000,-107.926000,Wyoming,Plains,352.68,67.96,0,390.205215353
43.060100,-107.421600,Wyoming,Plains,388.26,388.26,388.26,389.245821215
43.046100,-107.663400,Wyoming,Plains,388.18,388.18,388.18,389.241737265
43.031300,-107.905100,Wyoming,Plains,387.99,367.66,96.85,389.162989624
43.452200,-106.726700,Wyoming,Plains,333.93,333.93,313.8,391.736855897
43.440200,-106.971100,Wyoming,Plains,346.24,346.24,344.41,391.579508971
43.427500,-107.215300,Wyoming,Plains,339.91,339.74,330.3,391.571073947
43.274800,-106.710800,Wyoming,Plains,387.57,387.57,387.57,390.717469297
43.250300,-107.197300,Wyoming,Plains,362.37,362.37,360.54,390.415231785
43.097700,-106.695100,Wyoming,Plains,388.21,388.21,388.21,389.480397479
43.085900,-106.937400,Wyoming,Plains,388.01,388.01,388.01,389.608388510
43.073400,-107.179600,Wyoming,Plains,387.65,387.65,387.65,389.343129676
43.463300,-106.482200,Wyoming,Plains,184.35,184.35,183.07,490.895880763
43.296300,-106.223800,Wyoming,Plains,0.96,0.96,0.96,487.551669980
43.119100,-106.210100,Wyoming,Plains,149.96,149.96,149.96,389.758382793
43.108800,-106.452700,Wyoming,Plains,345.71,345.71,345.71,389.557896584
43.500500,-105.503000,Wyoming,Plains,390.72,390.72,390.72,391.949893920
43.492300,-105.748000,Wyoming,Plains,390.84,390.84,390.84,391.884932239
43.483400,-105.992800,Wyoming,Plains,280.54,280.54,280.54,490.981519808
43.322900,-105.492400,Wyoming,Plains,389.79,389.79,389.79,390.946832329
43.305900,-105.980100,Wyoming,Plains,203.5,203.5,203.5,390.727974676
43.145500,-105.481800,Wyoming,Plains,388.1,388.1,388.1,389.908460147
43.137500,-105.724700,Wyoming,Plains,388.65,388.65,388.65,389.756722682
43.128700,-105.967400,Wyoming,Plains,265.08,265.08,265.08,389.712889638
43.520400,-104.767700,Wyoming,Plains,390.83,390.83,390.83,392.067537409
43.514500,-105.012900,Wyoming,Plains,385.35,385.35,385.35,392.052460088
43.507900,-105.258000,Wyoming,Plains,301.78,301.78,301.78,391.949385479
43.342700,-104.760100,Wyoming,Plains,376.88,376.88,376.88,391.074495380
43.330200,-105.248400,Wyoming,Plains,322.92,322.92,322.92,391.035640260
43.165200,-104.752700,Wyoming,Plains,387.6,387.6,387.6,389.962291173
43.159400,-104.995800,Wyoming,Plains,170.43,170.43,170.43,389.838546310
43.152800,-105.238800,Wyoming,Plains,388.6,388.6,388.6,389.810164384
43.525500,-104.522400,Wyoming,Plains,390.73,390.73,390.73,392.123775215
43.347700,-104.515900,Wyoming,Plains,389.79,389.79,389.79,391.026106008
43.170300,-104.509500,Wyoming,Plains,389.01,389.01,389.01,389.995761985
44.060100,-104.542200,Wyoming,Plains,394.22,394.22,394.22,395.308181062
43.881700,-104.535600,Wyoming,Plains,393.03,393.03,393.03,394.285074441
43.703400,-104.528900,Wyoming,Plains,391.97,391.97,391.97,393.212500955
44.054900,-104.790700,Wyoming,Plains,393.7,393.7,393.7,395.367569954
44.048900,-105.039100,Wyoming,Plains,393.28,393.28,393.28,395.248511727
44.042200,-105.287400,Wyoming,Plains,391.43,391.43,391.43,395.149063241
43.876500,-104.782900,Wyoming,Plains,392.89,392.89,392.89,394.145498028
43.863900,-105.277500,Wyoming,Plains,392.86,392.86,392.86,394.201373706
43.698300,-104.775300,Wyoming,Plains,391.97,391.97,391.97,393.149543882
